gender,occasion,skin_tone,season,temperature,outfit_name,color_palette,image_url,amazon_link,flipkart_link,meesho_link
Female,Wedding,Medium Warm,Autumn,22,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear_10.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Deep Warm,Spring,22,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear_11.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Medium Cool,Spring,18,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear_12.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Medium Cool,Winter,15,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear_13.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Light Warm,Winter,13,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear_14.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Medium Cool,Autumn,25,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear_15.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Olive,Autumn,21,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear_16.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Medium Cool,Spring,24,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear_17.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Medium Warm,Winter,12,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear_18.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Olive,Spring,26,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear_19.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Medium Warm,Spring,22,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear_20.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Deep Warm,Autumn,24,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear_21.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Deep Warm,Winter,16,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear_22.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Deep Cool,Spring,24,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear_23.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Medium Cool,Winter,14,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear_24.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Olive,Winter,6,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear_25.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Medium Cool,Spring,22,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear_26.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Deep Cool,Autumn,24,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear_27.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Light Warm,Winter,7,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear_28.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Medium Warm,Spring,24,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear_29.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Travel,Medium Cool,Spring,19,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_0.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Light Cool,Spring,23,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_1.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Warm,Monsoon,29,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit_2.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Warm,Spring,21,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_3.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Cool,Spring,18,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_4.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Warm,Summer,28,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit_5.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Light Cool,Spring,20,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_6.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Deep Warm,Summer,34,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit_7.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Light Warm,Spring,20,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_8.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Light Warm,Summer,35,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit_9.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Cool,Spring,19,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_10.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Cool,Monsoon,29,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit_11.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Light Cool,Summer,36,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit_12.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Deep Warm,Summer,33,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit_13.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Light Warm,Monsoon,23,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit_14.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Warm,Monsoon,22,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit_15.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Medium Warm,Summer,37,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit_16.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Warm,Spring,23,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_17.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Cool,Monsoon,30,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit_18.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Olive,Monsoon,25,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit_19.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Light Warm,Monsoon,26,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit_20.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Warm,Summer,28,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit_21.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Deep Warm,Spring,18,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_22.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Deep Warm,Spring,25,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_23.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Deep Cool,Summer,37,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit_24.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Cool,Spring,23,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_25.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Cool,Monsoon,23,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit_26.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Warm,Monsoon,25,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit_27.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Olive,Spring,25,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit_28.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Light Cool,Summer,33,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit_29.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,College,Deep Warm,Summer,30,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_0.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Olive,Autumn,23,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_1.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Medium Warm,Summer,32,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_2.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Deep Cool,Autumn,24,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_3.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Deep Cool,Autumn,25,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_4.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Light Cool,Summer,30,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_5.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Light Warm,Summer,39,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_6.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Light Cool,Autumn,22,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_7.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Olive,Autumn,24,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_8.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Medium Cool,Autumn,26,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_9.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Medium Warm,Summer,35,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_10.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Light Cool,Spring,24,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/college-daily-wear_11.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Light Warm,Spring,26,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/college-daily-wear_12.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Deep Warm,Spring,21,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/college-daily-wear_13.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Light Cool,Spring,26,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/college-daily-wear_14.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Deep Cool,Autumn,24,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_15.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Light Cool,Spring,20,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/college-daily-wear_16.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Deep Cool,Summer,35,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_17.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Olive,Autumn,28,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_18.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Deep Warm,Autumn,25,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_19.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Medium Cool,Autumn,27,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_20.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Medium Warm,Autumn,20,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_21.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Light Warm,Summer,39,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_22.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Olive,Summer,40,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_23.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Medium Warm,Summer,35,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_24.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Deep Warm,Autumn,22,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_25.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Olive,Spring,25,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/college-daily-wear_26.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Light Cool,Autumn,27,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_27.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Medium Cool,Summer,34,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear_28.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Deep Cool,Autumn,26,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear_29.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
